yearm,KS_N_NSA,KS_NAER_NSA,KS_NCON_NSA,KS_NDUR_NSA,KS_NFIN_NSA,KS_NFINFI_NSA,KS_NFINRE_NSA,KS_NGDS_NSA,KS_NGOV_NSA,KS_NGOVFED_NSA,KS_NGOVSL_NSA,KS_NGOVSLEDU_NSA,KS_NINF_NSA,KS_NINFSW_NSA,KS_NLHS71_NSA,KS_NLHS72_NSA,KS_NMFG_NSA,KS_NNAT_NSA,KS_NNDUR_NSA,KS_NOSRV_NSA,KS_NPBS_NSA,KS_NPRV_NSA,KS_NSRV_NSA,KS_NTRD_NSA,KS_NTWU_NSA,KS_NODUR_NSA,KS_NLHS_NSA,WA_N_NSA,WA_NAER_NSA,WA_NCON_NSA,WA_NDUR_NSA,WA_NFIN_NSA,WA_NFINFI_NSA,WA_NFINRE_NSA,WA_NGDS_NSA,WA_NGOV_NSA,WA_NGOVFED_NSA,WA_NGOVSL_NSA,WA_NGOVSLEDU_NSA,WA_NINF_NSA,WA_NINFSW_NSA,WA_NLHS71_NSA,WA_NLHS72_NSA,WA_NMFG_NSA,WA_NNAT_NSA,WA_NNDUR_NSA,WA_NOSRV_NSA,WA_NPBS_NSA,WA_NPRV_NSA,WA_NSRV_NSA,WA_NTRD_NSA,WA_NTWU_NSA,WA_NODUR_NSA,WA_NLHS_NSA
Aug 1999,1389.7,91.4,83.1,162.4,89.8,59.9,29.9,287.2,172.2,22.9,149.3,74,66.9,27.6,22.2,101.3,201.9,2.2,39.5,305.9,194.3,1217.5,1102.5,216.4,57,71,123.5,2689.7,95,165.2,245.6,146.9,97.5,49.4,522.4,446.1,68.2,377.9,179.4,87.8,28.2,46.6,211.2,345.9,11.3,100.3,670.1,294.7,2243.6,2167.3,427.4,94.3,150.6,257.8
Sep 1999,1398.2,90.2,82.4,160.5,88.7,59,29.7,284.4,181.9,22.9,159,81.3,67.4,27.3,21.7,100.2,199.8,2.2,39.3,306.6,195.1,1216.3,1113.8,216.5,57.6,70.3,121.9,2712,93.8,164.5,243.2,145.2,96.2,49,519.8,465.2,67.9,397.3,199.6,88.2,28,47.7,209,344,11.3,100.8,672.8,296,2246.8,2192.2,428.7,96.1,149.39999999999998,256.7
Oct 1999,1400,89,83.2,159.6,88.4,59.1,29.3,284.3,184,22.9,161.1,89,65.9,27.4,20,99.3,198.9,2.2,39.3,305.2,195.6,1216,1115.7,218.2,58.4,70.6,119.3,2723.6,92.5,164.6,241.6,148.9,100.5,48.4,517.2,480.3,67.7,412.6,222.9,86.3,28.1,42.3,205.6,341.6,11,100,665.3,296.5,2243.3,2206.4,431.3,97.8,149.1,247.89999999999998
Nov 1999,1413.3,88.4,80.9,159.5,89.2,59.4,29.8,281.7,189.7,23.2,166.5,90.4,67.2,27.8,19.6,99.5,198.7,2.1,39.2,305.8,197.5,1223.6,1131.6,223.6,58.6,71.1,119.1,2730.1,91.7,158.7,241.3,149.4,100.8,48.6,508.4,488.4,67.6,420.8,228.1,87.8,28.5,40.7,203.6,339.1,10.6,97.8,662.6,296.6,2241.7,2221.7,440.2,96.7,149.60000000000002,244.3
Dec 1999,1419.4,87.4,79.5,158.4,89.7,59.6,30.1,279.1,186.2,24,162.2,89.7,68.1,28.3,20.1,100.9,197.6,2,39.2,308.6,199.8,1233.2,1140.3,229.2,58.7,71,121,2732,90.7,155.4,240,149.7,100.9,48.8,501,482.7,68.6,414.1,225.1,89.1,28.9,42,204.7,335.1,10.5,95.1,666.9,298.6,2249.3,2231,447.6,96.4,149.3,246.7
Jan 2000,1386.2,86.7,76.8,157,88.3,58.6,29.7,274.4,184.1,23,161.1,89.3,69.9,28.9,20.9,95.3,195.6,2,38.6,302.6,193.6,1202.1,1111.8,217.6,55.7,70.3,116.19999999999999,2671,90.3,146.7,239.9,144.9,96.6,48.3,489.3,479.3,66.8,412.5,225,90.6,29.7,42.3,195.6,332.6,10,92.7,656.3,290.7,2191.7,2181.7,427.7,92.2,149.60000000000002,237.89999999999998
Feb 2000,1382.3,71.1,78.1,141.6,88.8,58.9,29.9,260.2,189,23.2,165.8,91.2,71.2,29.3,21.5,95.9,180.1,2,38.5,306.2,194.8,1193.3,1122.1,216.4,55.7,70.5,117.4,2678,74.4,149.2,224.7,145.7,97,48.7,476.8,487.2,66.9,420.3,230.1,92.1,30,43.3,197.4,317.5,10.1,92.8,664.6,293.6,2190.8,2201.2,425.5,92.5,150.29999999999998,240.7
Mar 2000,1408.1,85.2,80.2,156.2,88.5,58.6,29.9,277.3,187.8,23.1,164.7,91.7,72.3,29.3,21.9,97.8,195,2.1,38.8,310.4,198.3,1220.3,1130.8,217.6,55.9,70.99999999999999,119.69999999999999,2721.5,88.8,153.1,240.2,145.6,96.6,49,496.1,489.6,67.1,422.5,232.9,93.6,30.1,44.3,202.2,333.2,9.8,93,674.9,299,2231.9,2225.4,429.2,93.5,151.39999999999998,246.5
Apr 2000,1400.2,84.3,80.7,153.5,88.3,58.9,29.4,275.2,187,23.9,163.1,91.4,72.4,29.9,22.4,96.8,192.4,2.1,38.9,306.7,197.5,1213.2,1125,217.1,56,69.2,119.19999999999999,2720.5,87.9,155.8,237.7,144.8,96.5,48.3,498.5,488.1,69.5,418.6,230.8,94.2,30.7,45.9,203.4,333,9.7,95.3,674.3,299,2232.4,2222,428.4,93.2,149.79999999999998,249.3
May 2000,1414.7,83.5,82.3,153,88.3,58.6,29.7,276.3,190.7,27,163.7,91.5,73.8,30.5,23.1,98.6,191.9,2.1,38.9,311.3,199,1224,1138.4,219.3,56,69.5,121.69999999999999,2755.3,87.3,159.3,237.8,145.3,96.3,49,503.3,499.6,79.2,420.4,230.1,96,31.4,46.5,208.3,333.9,10.1,96.1,683.7,301.1,2255.7,2252,433.1,93.2,150.5,254.8
Jun 2000,1428.4,83.2,84.4,153,88.8,58.4,30.4,278.6,190.3,25.4,164.9,91.8,76.2,31.8,24.2,100.2,192,2.2,39,314.4,202.6,1238.1,1149.8,221.2,56.3,69.8,124.4,2779.5,87,163.8,238.7,145.7,95.9,49.8,510.2,494.9,73.9,421,226.7,98.8,32.7,48.5,212.8,336,10.4,97.3,691.3,305.9,2284.6,2269.3,438.3,94.4,151.7,261.3
Jul 2000,1414.2,82.8,85.7,151.9,88.3,58.5,29.8,278.4,177.5,23.6,153.9,79.7,77.4,32.6,23.4,98.3,190.5,2.2,38.6,311.5,204.2,1236.7,1135.8,220.5,56.4,69.10000000000001,121.69999999999999,2744.6,86.4,166.6,237.5,145.7,96.3,49.4,511.8,463.8,70.6,393.2,195.1,100,33.5,47.7,210.9,334.9,10.3,97.4,687.3,306.7,2280.8,2232.8,433.8,95.5,151.1,258.6
Aug 2000,1420.8,82.6,86.9,151.9,88.8,58.6,30.2,279.4,174.8,24.4,150.4,75.4,78.3,32.7,23.5,99.4,190.3,2.2,38.4,313.3,207.6,1246,1141.4,221.8,56.8,69.30000000000001,122.9,2756.7,86.3,169.7,237.4,146.1,96.3,49.8,516.4,455.1,72,383.1,184.1,101.1,33.6,48.5,213.3,336.3,10.4,98.9,693.6,312.3,2301.6,2240.3,436.3,95.8,151.10000000000002,261.8
Sep 2000,1431.2,82.4,87.4,151.5,88.4,58.4,30,279,183.8,22.9,160.9,83.1,79.2,32.5,22.7,100,189.4,2.2,37.9,314,208.7,1247.4,1152.2,221.4,56.7,69.1,122.7,2775.6,86.2,170.1,236.7,146,96.3,49.7,514.9,470.9,68.2,402.7,203.8,102.1,33.5,48.8,213.2,334.6,10.2,97.9,695.6,313.6,2304.7,2260.7,436.4,96.1,150.5,262
Oct 2000,1430.9,82.7,86.5,151.4,88.2,58.3,29.9,277.9,186.6,22.9,163.7,91.2,78.8,32.7,21.3,98.7,189.2,2.2,37.8,312.1,206.3,1244.3,1153,223.2,57.8,68.7,120,2778.5,86.4,168.1,236.6,144.4,95.4,49,512,486.6,67.7,418.9,228,101,33.7,43.3,207.2,334,9.9,97.4,684.9,311.2,2291.9,2266.5,439.5,98.9,150.2,250.5
Nov 2000,1439.3,82.7,85.5,151.1,88.6,58.7,29.9,276.3,189.2,23.4,165.8,92.8,79.4,33,21.3,98.6,188.7,2.1,37.6,313.3,206.7,1250.1,1163,227.8,58,68.39999999999999,119.89999999999999,2785.8,86.4,164.7,235.5,144.7,96.1,48.6,504.8,493.7,68.1,425.6,234,101.7,33.9,42.9,205.3,330.4,9.7,94.9,684,309.5,2292.1,2281,449.5,97.9,149.1,248.20000000000002
Dec 2000,1445.8,82.7,84.4,151.5,89.7,59.4,30.3,275,189.2,23.8,165.4,92.2,79.7,32.8,22.1,99.5,188.6,2,37.1,315,208.1,1256.6,1170.8,231.2,57.9,68.8,121.6,2785.5,86.5,159.7,235.2,145.8,97,48.8,496.7,491,68.8,422.2,231.3,102,33.8,44.7,205.5,327.5,9.5,92.3,687.2,311.1,2294.5,2288.8,454.6,97.1,148.7,250.2
Jan 2001,1403.6,83.1,81.1,150.5,88.9,59.8,29.1,269.6,189.9,23.7,166.2,89.2,78.7,33.8,20.5,95.8,186.3,2.2,35.8,305.3,195.1,1213.7,1134,219.8,56.3,67.4,116.3,2707.5,86.9,152,231.9,145.5,97.2,48.3,483.6,500.3,66.8,433.5,225,101.7,34.7,37.6,197.5,321.7,9.9,89.8,656.5,297.2,2207.2,2223.9,431.2,91.5,145,235.1
Feb 2001,1405.4,83.4,80.3,149.8,89.8,60.7,29.1,267.8,191.8,23.5,168.3,90.6,79.1,34.2,21.1,96.7,185.4,2.1,35.6,309.2,194.6,1213.6,1137.6,217,56.1,66.4,117.80000000000001,2713.9,87.1,150.9,230.6,146.4,98.1,48.3,480.6,506.1,66.2,439.9,230.2,101.9,35.1,38.4,199.4,320,9.7,89.4,664.1,297.3,2207.8,2233.3,426.4,91.1,143.5,237.8
Mar 2001,1409.8,83.6,81.5,149.6,89.6,60.5,29.1,268.8,193,23.5,169.5,91.1,78.4,34.2,21.4,97.6,185.2,2.1,35.6,310.8,195.7,1216.8,1141,217.6,55.9,66,119,2731.5,87.3,155.3,229.9,146.2,97.7,48.5,483.5,510.7,66.6,444.1,232.5,101.1,35.1,39.1,202.2,319,9.2,89.1,669.8,300.1,2220.8,2248,428.6,91.5,142.60000000000002,241.29999999999998
Apr 2001,1404.9,83.5,80.3,149.4,89.5,60.1,29.4,267.8,192.8,23.4,169.4,91.4,77,34.3,21.3,98.2,185.4,2.1,36,312,194,1212.1,1137.1,216.3,55.5,65.9,119.5,2736,87.3,155.5,228.5,146.5,97.5,49,484,510.8,66.6,444.2,232.1,99.5,35.2,39.8,205.7,319.5,9,91,674.7,301,2225.2,2252,427.6,91.9,141.2,245.5
May 2001,1411.3,83.6,81.6,149.2,89.8,60.2,29.6,268.8,193.9,23.4,170.5,91.8,77.2,34.8,22.8,99.7,185.2,2,36,315.6,194.2,1217.4,1142.5,216.3,55.5,65.6,122.5,2755.3,87.4,159.4,227.7,147.4,97.7,49.7,488.5,513.9,67.2,446.7,232.5,99.7,35.7,41.8,210.7,319.6,9.5,91.9,683.9,300.9,2241.4,2266.8,428.8,92.2,140.29999999999998,252.5
Jun 2001,1416.7,83.8,82.9,149,90.1,60,30.1,269.8,195.1,23.5,171.6,91.7,77.7,35.6,22.9,100.8,184.9,2,35.9,317.9,193,1221.6,1146.9,217.5,55.6,65.2,123.69999999999999,2774.6,87.6,163.3,227.5,148.3,97.6,50.7,493.7,515.6,68.3,447.3,228.7,100.4,36.5,42.5,214.3,320.5,9.9,93,688.1,302.3,2259,2280.9,432.6,93.6,139.9,256.8
Jul 2001,1400.3,84.1,83.8,148.7,91.6,61.4,30.2,270.1,186,23.7,162.3,81.3,76.9,35.9,23.2,100.7,184.3,2,35.6,314.1,188.8,1214.3,1130.2,217.8,55,64.6,123.9,2738.8,87.9,165.4,225.7,150.3,99.4,50.9,494.8,487.8,69.2,418.6,196.2,99.4,36.8,43.4,214.3,319,10.4,93.3,682.7,298.5,2251,2244,432.6,92.7,137.79999999999998,257.7
Aug 2001,1398.7,84.3,84.9,148.5,91.9,61.5,30.4,271.2,180,23.7,156.3,74.7,76.9,35.9,23.2,101.7,184.3,2,35.8,316.7,189.1,1218.7,1127.5,218.3,54.6,64.2,124.9,2735.8,88.2,168.6,224.9,150.8,99.4,51.4,498.4,474.9,69.4,405.5,182.6,99.2,36.9,44.2,216.5,319.4,10.4,94.5,687.7,299.7,2260.9,2237.4,432.6,92.5,136.7,260.7
Sep 2001,1399,84.3,83.8,147.9,92.4,62.1,30.3,268.6,190.1,23.6,166.5,82.2,75.3,35,21.8,99.9,182.9,1.9,35,314.7,186.9,1208.9,1130.4,216.8,54.2,63.60000000000001,121.7,2744.8,88.1,166.5,223.1,151,100,51,494.1,493.6,69.1,424.5,201.8,97.1,36,43.7,213,317.3,10.3,94.2,688.9,297.5,2251.2,2250.7,430.1,92.5,135,256.7
Oct 2001,1388.1,83,81.1,145.8,91.1,61.6,29.5,263.5,193.5,23.6,169.9,91.1,75.3,35,20.3,96.7,180.5,1.9,34.7,311.3,184.8,1194.6,1124.6,215,53.6,62.80000000000001,117,2737.7,86.7,162.5,219.1,149,99,50,484.2,512.8,68.2,444.6,230.3,96.4,36,39,204.8,311.6,10.1,92.5,678.9,295,2224.9,2253.5,428.2,93.2,132.39999999999998,243.8
Nov 2001,1389,83,77.8,144.5,91.2,61.8,29.4,257.8,199.6,24,175.6,92.8,75.2,34.7,20.1,95.3,178.3,1.7,33.8,311.4,182.5,1189.4,1131.2,218.7,52.6,61.5,115.4,2730.8,86.6,155.6,216.9,148.8,99.2,49.6,471.7,521.6,68.1,453.5,235.5,96.2,35.7,37.7,201.3,306.3,9.8,89.4,676.5,290.7,2209.2,2259.1,434.8,90.5,130.3,239
Dec 2001,1383.3,82.4,75.6,143.1,91.7,62.3,29.4,253.7,196.7,24.5,172.2,92.3,75.6,35.6,20.8,95,176.4,1.7,33.3,311.9,180.5,1186.6,1129.6,220.8,52.4,60.69999999999999,115.8,2714.1,85.9,149.8,214.2,149.2,99.7,49.5,459.8,516.9,69.1,447.8,233.3,96.8,36.7,38.8,200.4,300.6,9.4,86.4,676.6,287.8,2197.2,2254.3,437.2,89.8,128.29999999999998,239.2
Jan 2002,1348.4,78.5,73.3,137.9,88.6,60.4,28.2,246.2,194.7,23.9,170.8,92.3,73.5,34.5,20.6,91.9,171.3,1.6,33.4,307.8,175.2,1153.7,1102.2,211.3,51.1,59.400000000000006,112.5,2645.4,81.9,143.2,207,146.1,98.1,48,443.8,512.3,67.7,444.6,231.6,94.3,35.5,38.5,193,291.6,9,84.6,664.4,280.1,2133.1,2201.6,417.7,86.7,125.1,231.5
Feb 2002,1347.6,76.7,73.7,135.6,89.2,60.8,28.4,243.8,197.7,23.5,174.2,93.5,73.3,34.3,20.4,91.8,168.5,1.6,32.9,308.8,176.1,1149.9,1103.8,207.6,51.1,58.89999999999999,112.19999999999999,2650.2,80,143.5,204,146.7,98.5,48.2,440.3,519.1,66.9,452.2,236.1,94,35.3,38.6,193.7,287.7,9.1,83.7,669.4,282.6,2131.1,2209.9,411.8,86.3,124,232.29999999999998
Mar 2002,1349.1,75.4,73.9,134.5,89.6,61.2,28.4,243.2,197.7,23.6,174.1,93.9,73,34.3,20.9,93.1,167.6,1.7,33.1,311.3,176.4,1151.4,1105.9,207.5,50.4,59.099999999999994,114,2662.1,78.7,144.6,203.5,147.1,98.7,48.4,440.7,521,67.3,453.7,238,93.6,35.3,39.5,196.6,287.2,8.9,83.7,675.3,285.1,2141.1,2221.4,413.2,86.1,124.8,236.1
Apr 2002,1348.3,74.6,73.5,133.5,89.5,61,28.5,241.3,197.7,23.6,174.1,94.1,72.7,34.4,21,94.3,166.2,1.6,32.7,312.5,176.9,1150.6,1107,207.3,50.4,58.900000000000006,115.3,2676.7,77.9,148.4,202.1,147.8,99,48.8,443.6,521.7,67.5,454.2,238.3,93.3,35.4,40.7,200.6,286.3,8.9,84.2,682.2,287.6,2155,2233.1,413.9,86.6,124.19999999999999,241.3
May 2002,1358.3,74.1,75.4,133.3,89.8,61.1,28.7,243.2,198.4,23.6,174.8,94.1,72.8,34.6,22,96.5,166.2,1.6,32.9,316.7,177.9,1159.9,1115.1,208.4,51.1,59.20000000000002,118.5,2702.6,77.3,153.6,202.3,148.7,99.3,49.4,450.5,524.5,68.2,456.3,238.4,93.4,35.6,42.2,206,287.6,9.3,85.3,691.8,288.9,2178.1,2252.1,417.5,87.3,125.00000000000001,248.2
Jun 2002,1364.3,72.8,76.1,132.2,89.9,61.2,28.7,243.3,198.3,23.7,174.6,93.5,73.1,35.1,23.5,97.9,165.6,1.6,33.4,319.8,178.7,1166,1121,209.6,51.6,59.39999999999999,121.4,2719,75.9,156.6,201.3,149.3,99.5,49.8,454.2,524.7,69.3,455.4,233.8,93.9,36.2,44,209.8,288.1,9.5,86.8,695.5,292.4,2194.3,2264.8,420.7,88.3,125.4,253.8
Jul 2002,1354.3,71.5,77.7,130.2,90.1,61,29.1,242.9,189,23.9,165.1,83.5,73.3,35.5,23,98.9,163.6,1.6,33.4,317.3,179.9,1165.3,1111.4,209.5,52.3,58.69999999999999,121.9,2701.2,74.5,161.3,199.4,150.2,99.6,50.6,458.9,498.2,70.4,427.8,202.6,94,36.6,44.4,212.4,287.9,9.7,88.5,694.1,294.1,2203,2242.3,422.6,89.1,124.9,256.8
Aug 2002,1354.4,70.8,80.1,129.1,90.5,61.2,29.3,244.1,184,23.8,160.2,77.8,73.4,35.7,23.1,99.9,162.4,1.6,33.3,318.8,181.8,1170.4,1110.3,209.5,52.3,58.3,123,2700,73.7,166,198.3,151.2,100.1,51.1,462.8,485,70.4,414.6,189.2,94.1,36.8,44.8,215,287.1,9.7,88.8,697.9,297.8,2215,2237.2,422.4,88.8,124.60000000000001,259.8
Sep 2002,1356.1,69.9,79.2,127.4,90.5,61.1,29.4,240.9,193.5,23.8,169.7,84,72.7,35.4,21.9,98.4,160.1,1.6,32.7,316.9,181,1162.6,1115.2,208.4,52.2,57.5,120.30000000000001,2715.2,72.8,163.9,195.8,150.9,100,50.9,457.5,504.1,70.3,433.8,208.8,93.2,36.5,45.4,211.7,283.8,9.8,88,699.4,298.1,2211.1,2257.7,422.5,89.5,123.00000000000001,257.09999999999997
Oct 2002,1354.5,69.3,77.5,126.2,90.5,61.4,29.1,238.1,197,24.8,172.2,92.6,72.7,35.7,21.1,96,159,1.6,32.8,315.5,180.4,1157.5,1116.4,208.2,52.1,56.900000000000006,117.1,2719.2,72.2,161.2,194.2,150.2,100.2,50,452.4,523.6,70.4,453.2,235.7,93.4,36.8,40.2,205.3,281.5,9.7,87.3,691.6,296.2,2195.6,2266.8,422,89.8,121.99999999999999,245.5
Nov 2002,1363.3,69.1,75.5,125.2,91.1,62,29.1,234.7,203.3,25.2,178.1,94.3,73,35.8,20.6,95.6,157.7,1.5,32.5,316.3,180.9,1160,1128.6,212.3,51.7,56.10000000000001,116.19999999999999,2724.1,71.9,156.5,192.5,151.2,101.4,49.8,443.5,532.9,70.8,462.1,241.3,93.5,36.8,38.9,203,277.6,9.4,85.1,690.4,295.1,2191.2,2280.6,429.4,88.1,120.6,241.9
Dec 2002,1356.4,68.8,73.4,124.8,91.3,62.3,29,231.6,198.6,25.7,172.9,92.4,72.7,35.7,21.3,95.9,156.7,1.5,31.9,317.1,178.6,1157.8,1124.8,215.2,51.3,56,117.2,2711.1,71.7,151.6,191.6,151.8,102,49.8,435.6,526.6,71.6,455,238.1,93.4,36.8,39.8,202.4,274.7,9.3,83.1,690.7,291.6,2184.5,2275.5,433.7,87.7,119.89999999999999,242.2
Jan 2003,1328.2,66.5,70.2,121.9,91,62.2,28.8,225.4,197.7,25.2,172.5,93.2,71.7,35.1,20.7,93.1,153.7,1.5,31.8,312.1,173,1130.5,1102.8,206.6,50.7,55.400000000000006,113.8,2651.8,69.2,144.9,187.5,151.3,101.8,49.5,422.5,520.7,69.5,451.2,235.9,92.3,36.1,39,196.8,268.9,8.7,81.4,681,282.5,2131.1,2229.3,415,86.5,118.3,235.8
Feb 2003,1331.8,65.9,70.4,120.9,91.5,62.5,29,224.5,200.8,24.8,176,94.6,71.6,35.2,21.3,93.1,152.6,1.5,31.7,314.7,174.1,1131,1107.3,204.5,50.1,55,114.39999999999999,2661.8,68.6,145.2,186.7,152.1,102.5,49.6,421.8,526.3,69,457.3,239.7,92.1,36.3,40,197.3,267.9,8.7,81.2,687.6,284.8,2135.5,2240,411.2,85.9,118.1,237.3
Mar 2003,1331.2,65.2,70.5,120,91.6,62.5,29.1,223.6,200,24.9,175.1,95.2,71.2,35.3,21.7,93.5,151.6,1.5,31.6,316.5,174.3,1131.2,1107.6,204.3,49.7,54.8,115.2,2669,67.9,145.8,186,152.9,102.9,50,421.4,527.3,69.3,458,241.3,91.6,36.3,40.6,199.1,267.1,8.5,81.1,692.6,285.7,2141.7,2247.6,411.9,85.6,118.1,239.7
Apr 2003,1331.9,63.9,71.9,118.6,91.8,62.4,29.4,223.5,199.7,24.8,174.9,95.1,70.7,35.2,21.6,94.7,150.2,1.4,31.6,317.8,174.9,1132.2,1108.4,203.8,49.7,54.699999999999996,116.30000000000001,2683.1,66.6,149.8,184.8,154,103.2,50.8,424.9,527.3,69.4,457.9,240.5,91.1,36.2,41.7,202.1,266.8,8.3,82,698.8,288.1,2155.8,2258.2,413.3,85.6,118.20000000000002,243.8
May 2003,1343.2,63.6,73.8,118.4,92.5,62.9,29.6,224.9,203.5,24.9,178.6,95.3,71.1,35.2,22.4,97.1,149.8,1.3,31.4,321.4,175,1139.7,1118.3,204.7,50.1,54.800000000000004,119.5,2708.8,66.4,154.6,184.7,155.2,103.7,51.5,430.3,532.9,70,462.9,240.8,91.7,36.3,42.5,207.5,267.2,8.5,82.5,706.7,288.6,2175.9,2278.5,417.1,86.3,118.29999999999998,250
Jun 2003,1346.9,62.9,75,117.7,92.7,62.9,29.8,225.5,200.7,24.7,176,95.4,71.3,35.9,23.7,99.1,149.2,1.3,31.5,324.9,175.4,1146.2,1121.4,205.9,50.5,54.800000000000004,122.8,2724.5,65.6,158.6,184.4,156.1,104.1,52,436.1,530.4,70.5,459.9,237.3,92.2,36.9,44.4,211.9,268.8,8.7,84.4,711,290.2,2194.1,2288.4,421.2,87.3,118.80000000000001,256.3
Jul 2003,1340.5,62.1,76.6,116.8,93.6,63.5,30.1,226.4,190.8,24.8,166,84,71.8,36.9,24.3,99.4,148.6,1.2,31.8,323.1,176.5,1149.7,1114.1,207.5,50.8,54.699999999999996,123.7,2704.6,64.8,162.9,183.6,157.4,105.1,52.3,440.5,501.1,71.2,429.9,203.1,92.3,38,45.2,213.3,268.8,8.8,85.2,708.5,292.5,2203.5,2264.1,424.3,88,118.8,258.5
Aug 2003,1339.4,61.2,78.1,116.2,93.9,63.6,30.3,227.2,186.3,24.7,161.6,79.4,72.5,37.3,24.3,100.1,147.8,1.3,31.6,323.2,178.3,1153.1,1112.2,207.3,50.7,55,124.39999999999999,2704.1,63.9,166.6,183.2,158,105.2,52.8,444.3,489.6,71.2,418.4,192.4,93.2,38.4,45.8,215.6,268.9,8.8,85.7,710.5,295.9,2214.5,2259.8,424.5,88.1,119.29999999999998,261.4
Sep 2003,1343.9,60.2,77.7,115.3,93.4,63.4,30,225.8,194.1,24.6,169.5,84.7,72,37.3,23.7,99.5,146.9,1.2,31.6,323.2,178.2,1149.8,1118.1,206.5,50.7,55.099999999999994,123.2,2721.8,62.9,165.4,182.1,157.1,104.8,52.3,442.9,507,71,436,210.7,92.5,38.4,46.6,213.3,268.8,8.7,86.7,712.8,296.1,2214.8,2278.9,424,89.4,119.19999999999999,259.90000000000003
Oct 2003,1347.1,60,77.1,114.4,93.3,63.5,29.8,224.6,197.8,24.8,173,93,72.1,37.3,23.9,97.6,146.2,1.3,31.8,323.1,178.7,1149.3,1122.5,207.1,50.4,54.400000000000006,121.5,2730,62.6,164.2,180.8,156.2,104.6,51.6,439.1,524.6,70.5,454.1,235.4,92.7,38.5,43,207.8,266.2,8.7,85.4,706.6,296,2205.4,2290.9,425.4,89.4,118.20000000000002,250.8
Nov 2003,1353.7,59.7,75.6,114.2,93.1,63.4,29.7,222.3,202.7,25,177.7,94.3,72.3,37.2,23,97.3,145.4,1.3,31.2,323,178.4,1151,1131.4,211.7,50.2,54.5,120.3,2732,62.3,160.1,180.7,155.5,104.3,51.2,432.2,532.2,70.1,462.1,240.6,93.1,38.3,41.5,205.7,263.6,8.5,82.9,703.4,294.5,2199.8,2299.8,433.2,87.9,118.39999999999999,247.2
Dec 2003,1354.5,59.5,74.3,114,92.8,63.2,29.6,220.7,201.6,25.3,176.3,93.8,72.6,37.5,22.9,97.7,145.1,1.3,31.1,323,177.5,1152.9,1133.8,215.4,50.9,54.5,120.6,2727.5,62.2,156.4,180.5,155.3,104.2,51.1,427.7,527.6,70.5,457.1,236.9,93.7,38.6,42,205.7,262.7,8.6,82.2,703.6,293.5,2199.9,2299.8,437.2,88.9,118.3,247.7
Jan 2004,1320.2,59.1,71.4,112.9,91.7,62.5,29.2,216.7,197.2,24.6,172.6,93.4,71.9,37.3,22.6,93.9,144.1,1.2,31.2,315.9,173.2,1123,1103.5,204.6,49,53.800000000000004,116.5,2655.2,61.6,147.3,178.4,153.1,102.8,50.3,413.1,521.7,68.9,452.8,235.8,91.8,38.4,41.3,198.4,257.3,8.5,78.9,688.1,286.3,2133.5,2242.1,415.5,85.6,116.80000000000001,239.7
Feb 2004,1327.8,58.7,72.5,112.8,91.7,62.5,29.2,217.5,200.4,24.6,175.8,94.9,71.9,37.4,22.9,94.4,143.8,1.2,31,318.1,175.7,1127.4,1110.3,203.7,48.8,54.099999999999994,117.30000000000001,2673.9,61.2,151,178.5,153.4,103,50.4,416.9,527.6,68.7,458.9,240.1,91.8,38.5,41.8,199.9,257.2,8.7,78.7,694.1,290.1,2146.3,2257,414.5,85.5,117.3,241.7
Mar 2004,1336.2,58.5,73.9,113,92.4,63.1,29.3,219.4,200.3,24.5,175.8,95.8,72.2,37.5,23.6,96.1,144.3,1.2,31.3,321.3,177.2,1135.9,1116.8,204.3,49.1,54.5,119.69999999999999,2699.2,61,155.5,179.5,154.6,103.8,50.8,422.9,530.3,68.5,461.8,242.9,92.2,38.6,43.1,204,258.8,8.6,79.3,701.5,294.5,2168.9,2276.3,417,86.2,118.5,247.1
Apr 2004,1339.5,58.4,74.2,113,91.4,62.1,29.3,219.7,199.6,24.7,174.9,95.3,72.1,37.6,23.7,97.7,144.3,1.2,31.3,323,178.8,1139.9,1119.8,205,49.9,54.6,121.4,2721.5,61,158.8,180.5,154.2,103.1,51.1,428.6,530.3,69.1,461.2,241.5,92.2,38.7,43.9,208.3,261,8.8,80.5,708.8,299.1,2191.2,2292.9,421.3,87,119.5,252.20000000000002
May 2004,1349,58.3,75.7,113.3,91.5,62,29.5,221.5,200.2,24.5,175.7,95.2,72.6,37.5,24.5,99.5,144.5,1.3,31.2,326.7,179.9,1148.8,1127.5,206.5,50.1,55,124,2743.6,60.8,163.1,181.4,154.8,103.2,51.6,434.4,532.2,69.2,463,240.8,92.9,38.7,45.1,212.9,262.3,9,80.9,716.2,300.2,2211.4,2309.2,425.2,87.7,120.60000000000001,258
Jun 2004,1359.2,58.3,76.7,113.6,91.8,62,29.8,222.7,201.5,24.6,176.9,95.7,72.9,38.1,25.9,101,144.7,1.3,31.1,330.1,181.8,1157.7,1136.5,207.5,50.9,55.3,126.9,2766.2,60.9,166.5,182.5,155.5,103.3,52.2,440.1,533.7,69.9,463.8,237.9,93.3,39.3,47.1,216.8,264.4,9.2,81.9,721.3,303.8,2232.5,2326.1,428.4,90.1,121.6,263.90000000000003
